study_folder,file_name,variable_name,file_type,variable_group
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-cb3f_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-cba4_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-cba4_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,activity,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,food,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,group,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,id,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,start,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,time1,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,time2,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,timepoint,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-a.csv,trace,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,activity,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,food,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,group,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,id,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,start,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,time1,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,time2,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,timepoint,microstructure,other
data,sub-cfd3_assay-microstructure_timepoint-b.csv,trace,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-d1b5_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-d1b5_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,activity,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,food,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,group,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,id,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,start,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,time1,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,time2,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,timepoint,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-a.csv,trace,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,activity,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,food,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,group,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,id,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,start,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,time1,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,time2,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,timepoint,microstructure,other
data,sub-d2aa_assay-microstructure_timepoint-b.csv,trace,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-d33f_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-d33f_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-d379_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-d379_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-d426_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-d426_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-d706_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-d706_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,activity,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,food,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,group,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,id,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,start,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,time1,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,time2,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,timepoint,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-a.csv,trace,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,activity,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,food,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,group,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,id,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,start,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,time1,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,time2,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,timepoint,microstructure,other
data,sub-da6e_assay-microstructure_timepoint-b.csv,trace,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-dc6d_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-dc6d_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-de79_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,activity-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,cond,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,food,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,food-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,group,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,group-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,id,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,start,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,start-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,thirds,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,thirds-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,time_1,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,time_2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,time_2-1,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,time_2-2,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,trace,microstructure,other
data,sub-de79_assay-microstructure_cond-deprivaiton.csv,trace-2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-df5d_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
